Date,EICE,ESN,SND,SWE,Ta,Ws,U,N,Rsw,Pre,Pr,Pr_sno,Albedo,Smelt,Imelt,SSN,ICE,ET,ros
01-Nov-2022,0,0.00403340959070667,7.54278238461834e-05,0.00670109127213215,-7.1898375,2.62814166666667,0.736710208333333,229.898716666667,152.064379211948,665.150966666667,0.1207,0.1207,0.185028537350424,0,0,0.00403340959070667,0,0.00373552500542515,21.5077334245123
02-Nov-2022,0,0.0253584477939528,0.0466318242464449,5.19119875532001,-4.6710625,2.05530416666667,0.791480208333334,294.283016666667,77.0254830945303,664.096920833333,14.943,14.943,0.840310224896245,0.0181198734819877,0,0.0243626907179928,0,0.0253584516592121,94.0619754076219
03-Nov-2022,0,0.00330844040056472,0.131550806770794,16.1556419242911,-3.12347916666667,1.6349625,0.91064775,273.561429166667,141.702327449643,664.273075,10.2626,10.2626,0.839318395237972,0.00727736502505881,0,0.00290270096734357,0,0.00330844040056472,122.44082270084
04-Nov-2022,0,0.0109187301333774,0.258157824794728,34.4850032175296,-2.69265416666667,2.15655416666667,0.996434125,322.504741666667,29.0871839614315,662.453270833333,21.2199,21.2199,0.85,0,0,0.0109187301333774,0,0.0109187301333774,132.759337592516
05-Nov-2022,0,0.00692441873930321,0.37522927876358,55.812031561194,-2.77885416666667,1.48389583333333,0.999240125,301.765775,48.5349814800107,663.668416666667,15.2176,15.2176,0.85,0,0,0.00692441873930321,0,0.00692441873930321,148.372641749781
06-Nov-2022,0,-8.59082612494153e-05,0.368715192442103,61.4373570317557,-4.38165,1.429325,0.961175458333333,271.464566666667,81.6458509835724,663.350304166667,3.1379,3.1379,0.845035146834304,0,0,-8.59082612494153e-05,0,-8.59082612494153e-05,166.466372658744
07-Nov-2022,0,0.00309506829781153,0.360176376636882,64.7547101787548,-5.63960416666667,1.60649166666667,0.909233916666667,263.810754166667,91.9369188925749,662.30325,2.5502,2.5502,0.827824181232065,0,0,0.00309506829781153,0,0.00309506829781153,179.598773753184
08-Nov-2022,0,0.00878593201346445,0.419477307919621,75.8694759023116,-6.23355833333333,2.87001666666667,0.957170916666667,298.69255,24.1634255589369,659.755016666667,19.584,19.584,0.85,0,0,0.00878593201346445,0,0.00878593201346445,180.930040168146
09-Nov-2022,0,0.00179587904050396,0.454537922269186,85.3222022415708,-9.64574166666667,2.66180416666667,0.783758083333333,193.59285,147.547275121029,662.9976375,0.5015,0.5015,0.829159680861202,0,0,0.00179587904050396,0,0.00179587904050396,187.594943164582
10-Nov-2022,0,0.015327832978336,0.422501652313453,85.2411944816754,-11.3331,3.55314166666667,0.351205791666667,146.624333333333,154.39237313802,664.3041125,0,0,0.816456093423624,0,0,0.015327832978336,0,0.015327832978336,201.572979963294
11-Nov-2022,0,0.0179311538900318,0.400992121672343,84.9446613795286,-10.9936333333333,2.8136875,0.460652958333333,225.1304625,77.1585158356558,664.941725,0.513,0.513,0.833407704774014,0,0,0.0179311538900318,0,0.0179311538900318,211.600991706966
12-Nov-2022,0,0.00707787475162061,0.387787249386278,85.0323096818667,-11.55105,2.91060416666667,0.700541833333333,194.849308333333,126.585518617741,664.771683333333,0,0,0.695663998980085,0,0,0.00707787475162061,0,0.00707787475162061,219.028802212241
13-Nov-2022,0,0.010424703083716,0.378646372052714,85.0940785146322,-10.8382,2.998575,0.682279458333333,242.446,85.7131240643052,660.5358625,1.392,1.392,0.756717307023225,0,0,0.010424703083716,0,0.010424703083716,224.462751316032
14-Nov-2022,0,0.00503059812326001,0.382715375188185,86.7152929477936,-9.48529583333333,2.2139125,0.883870458333333,227.384295833333,119.437000435543,660.442066666667,0.7781,0.7781,0.740886115607463,0,0,0.00503059812326001,0,0.00503059812326001,226.310752378945
15-Nov-2022,0,0.00598161799622749,0.37561340556473,86.6699147650834,-11.0110041666667,3.05250416666667,0.631083791666667,192.928279166667,130.513921176141,660.319708333333,0,0,0.719673102018798,0,0,0.00598161799622749,0,0.00598161799622749,230.467857943425
16-Nov-2022,0,0.00651593789385137,0.37875049771994,87.7576017982701,-10.3651708333333,2.41389166666667,0.650211583333333,231.167425,87.7450465179854,660.193854166667,4.8155,4.8155,0.765243832137804,0,0,0.00651593789385137,0,0.00651593789385137,231.487476633689
